scope,cve,count
overall,CVE-2021-37641,2
overall,CVE-2021-37640,2
overall,CVE-2021-38383,2
overall,CVE-2022-29200,2
overall,CVE-2020-20276,2
overall,CVE-2022-1212,2
overall,CVE-2022-31031,2
overall,CVE-2022-29212,2
overall,CVE-2022-25139,2
overall,CVE-2020-27209,2
overall,CVE-2021-37652,2
overall,CVE-2022-34835,2
overall,CVE-2022-0890,2
overall,CVE-2022-1533,2
overall,CVE-2022-0361,2
overall,CVE-2017-11600,2
overall,CVE-2019-14464,2
overall,CVE-2019-19071,2
overall,CVE-2020-15890,2
overall,CVE-2022-1297,2
overall,CVE-2022-23645,2
overall,CVE-2022-3303,2
overall,CVE-2022-29156,2
overall,CVE-2021-41136,2
overall,CVE-2022-1507,2
overall,CVE-2022-21723,2
overall,CVE-2022-0419,2
overall,CVE-2022-0572,2
overall,CVE-2022-34927,2
overall,CVE-2022-0413,2
overall,CVE-2010-4345,2
overall,CVE-2022-27950,2
overall,CVE-2022-0382,2
overall,CVE-2020-16305,2
overall,CVE-2014-0178,2
overall,CVE-2022-2126,2
overall,CVE-2022-1382,2
overall,CVE-2019-19069,2
overall,CVE-2021-39537,2
overall,CVE-2022-2982,2
overall,CVE-2020-14301,2
overall,CVE-2022-1720,2
overall,CVE-2022-24764,2
overall,CVE-2021-43057,2
overall,CVE-2019-15504,2
overall,CVE-2021-40391,2
overall,CVE-2022-0629,2
overall,CVE-2022-1154,2
overall,CVE-2021-31566,2
overall,CVE-2022-3078,2
overall,CVE-2022-2264,2
overall,CVE-2022-1452,2
overall,CVE-2020-35492,2
overall,CVE-2021-38593,2
overall,CVE-2022-0318,2
overall,CVE-2021-3778,2
overall,CVE-2016-6207,2
overall,CVE-2017-5897,2
overall,CVE-2020-16287,2
overall,CVE-2022-1620,2
overall,CVE-2022-0322,2
overall,CVE-2017-11170,2
overall,CVE-2009-0689,2
overall,CVE-2020-15900,2
overall,CVE-2021-40524,2
overall,CVE-2022-33099,2
overall,CVE-2022-39842,2
overall,CVE-2022-1769,2
overall,CVE-2022-26878,2
overall,CVE-2021-43975,2
overall,CVE-2022-0699,2
overall,CVE-2019-14494,2
overall,CVE-2021-43804,2
overall,CVE-2022-0351,2
overall,CVE-2022-31214,2
overall,CVE-2021-41556,2
overall,CVE-2021-3489,2
overall,CVE-2022-2719,2
overall,CVE-2022-3103,2
overall,CVE-2022-3239,2
overall,CVE-2022-1198,2
overall,CVE-2021-3732,2
overall,CVE-2022-29968,2
overall,CVE-2022-36040,2
overall,CVE-2021-28950,2
overall,CVE-2022-40299,2
overall,CVE-2021-3905,2
overall,CVE-2013-4166,2
overall,CVE-2019-15691,2
overall,CVE-2022-2288,2
overall,CVE-2022-1031,2
overall,CVE-2022-2207,2
overall,CVE-2016-8670,2
overall,CVE-2015-8874,2
overall,CVE-2017-18926,2
overall,CVE-2022-39190,2
overall,CVE-2021-3716,2
overall,CVE-2021-3903,2
overall,CVE-2022-0685,2
overall,CVE-2021-21897,2
overall,CVE-2022-0617,2
overall,CVE-2022-3170,2
overall,CVE-2022-2580,2
overall,CVE-2022-2963,2
overall,CVE-2022-30292,2
overall,CVE-2022-32323,2
overall,CVE-2021-43814,2
overall,CVE-2022-2845,2
overall,CVE-2022-1244,2
overall,CVE-2022-1587,2
overall,CVE-2022-36879,2
overall,CVE-2021-38205,2
overall,CVE-2022-0392,2
overall,CVE-2022-2285,2
overall,CVE-2012-3517,2
overall,CVE-2021-3671,2
overall,CVE-2019-25038,2
overall,CVE-2022-2175,2
overall,CVE-2022-36043,2
overall,CVE-2016-6295,2
overall,CVE-2022-0849,2
overall,CVE-2022-3235,2
overall,CVE-2020-15569,2
overall,CVE-2021-3559,2
overall,CVE-2022-2980,2
overall,CVE-2022-30975,2
overall,CVE-2020-11038,2
overall,CVE-2019-16234,2
overall,CVE-2022-28805,2
overall,CVE-2019-18218,2
overall,CVE-2021-33909,2
overall,CVE-2022-2639,2
overall,CVE-2022-2923,2
overall,CVE-2022-29694,2
overall,CVE-2019-3812,2
overall,CVE-2021-4166,2
overall,CVE-2016-10317,2
overall,CVE-2020-16302,2
overall,CVE-2022-1508,2
overall,CVE-2022-2183,2
overall,CVE-2022-28389,2
overall,CVE-2019-19246,2
overall,CVE-2022-1061,2
overall,CVE-2019-19054,2
overall,CVE-2022-34494,2
overall,CVE-2019-13133,2
overall,CVE-2018-18024,2
overall,CVE-2020-14361,2
overall,CVE-2019-3813,2
overall,CVE-2022-0213,2
overall,CVE-2022-3202,2
overall,CVE-2022-3099,2
overall,CVE-2011-1678,2
overall,CVE-2018-8905,2
overall,CVE-2019-19525,2
overall,CVE-2022-1987,2
overall,CVE-2022-36042,2
overall,CVE-2012-2370,2
overall,CVE-2022-37434,2
overall,CVE-2021-3968,2
overall,CVE-2021-4192,2
overall,CVE-2017-15670,2
overall,CVE-2022-26490,2
overall,CVE-2015-7852,2
overall,CVE-2020-27828,2
overall,CVE-2022-0714,2
overall,CVE-2022-25636,2
overall,CVE-2022-25236,2
overall,CVE-2017-9782,2
overall,CVE-2022-3077,2
overall,CVE-2021-3888,2
overall,CVE-2019-18276,2
overall,CVE-2018-18820,2
overall,CVE-2022-38150,2
overall,CVE-2022-1055,2
overall,CVE-2022-3134,2
overall,CVE-2021-41864,2
overall,CVE-2021-37706,2
overall,CVE-2022-1350,2
overall,CVE-2016-7130,2
overall,CVE-2018-16881,2
overall,CVE-2022-3037,2
overall,CVE-2017-12904,2
overall,CVE-2021-32056,2
overall,CVE-2022-1205,2
overall,CVE-2020-7060,2
overall,CVE-2022-1734,2
overall,CVE-2019-9633,2
overall,CVE-2022-0943,2
overall,CVE-2021-4154,2
overall,CVE-2021-3746,2
overall,CVE-2018-20020,2
overall,CVE-2022-2061,2
overall,CVE-2022-25258,2
overall,CVE-2021-43267,2
overall,CVE-2022-0518,2
overall,CVE-2022-3028,2
overall,CVE-2021-37576,2
overall,CVE-2010-1311,2
overall,CVE-2016-6296,2
overall,CVE-2019-19045,2
overall,CVE-2018-13441,2
overall,CVE-2022-31783,2
overall,CVE-2016-9810,2
overall,CVE-2022-0492,2
overall,CVE-2022-25761,2
overall,CVE-2021-3751,2
overall,CVE-2020-12723,2
overall,CVE-2008-1294,2
overall,CVE-2008-3526,2
overall,CVE-2008-4618,2
overall,CVE-2008-4933,2
overall,CVE-2008-4934,2
overall,CVE-2010-0001,2
overall,CVE-2015-8803,2
overall,CVE-2010-0433,2
overall,CVE-2012-4559,2
overall,CVE-2016-8605,2
overall,CVE-2017-12944,2
overall,CVE-2019-1543,2
overall,CVE-2020-7046,2
overall,CVE-2020-12674,2
overall,CVE-2021-46664,2
overall,CVE-2021-46668,2
overall,CVE-2022-27376,2
overall,CVE-2022-27382,2
overall,CVE-2022-27383,2
overall,CVE-2022-27448,2
overall,CVE-2019-11454,2
overall,CVE-2021-23521,2
overall,CVE-2021-46225,2
overall,CVE-2022-21711,2
overall,CVE-2016-9424,1
overall,CVE-2014-2894,1
overall,CVE-2014-8962,1
overall,CVE-2017-9612,1
overall,CVE-2016-9441,1
overall,CVE-2018-16375,1
overall,CVE-2016-3182,1
overall,CVE-2018-9518,1
overall,CVE-2013-3232,1
overall,CVE-2014-3571,1
overall,CVE-2021-40818,1
overall,None,1
overall,CVE-2015-5239,1
train,CVE-2005-4881,38
train,CVE-2019-19532,28
train,CVE-2018-8799,20
train,CVE-2019-19275,16
train,CVE-2013-6825,16
train,CVE-2018-16643,14
train,CVE-2014-0143,14
train,CVE-2013-0169,14
train,CVE-2020-8265,14
train,CVE-2014-3184,12
train,CVE-2013-7270,12
train,CVE-2015-5330,10
train,CVE-2018-20846,10
train,CVE-2016-0826,10
train,CVE-2014-0064,10
train,CVE-2019-19082,10
train,CVE-2020-11089,10
train,CVE-2021-3712,10
train,CVE-2009-3001,9
train,CVE-2009-3605,8
train,CVE-2019-13219,8
train,CVE-2013-1824,8
train,CVE-2014-8321,8
train,CVE-2017-6903,8
train,CVE-2017-14500,8
train,CVE-2021-3416,8
train,CVE-2014-0144,8
train,CVE-2018-5711,8
train,CVE-2019-12974,8
train,CVE-2018-14044,8
train,CVE-2021-20305,8
train,CVE-2017-15994,6
train,CVE-2013-0166,6
train,CVE-2010-4818,6
train,CVE-2015-3197,6
train,CVE-2014-9746,6
train,CVE-2017-7526,6
train,CVE-2013-6763,6
train,CVE-2014-4502,6
train,CVE-2014-2523,6
train,CVE-2013-7265,6
train,CVE-2015-0204,6
train,CVE-2016-4564,6
train,CVE-2016-1237,6
train,CVE-2015-8539,6
train,CVE-2017-8294,6
train,CVE-2016-10506,6
train,CVE-2018-15473,6
train,CVE-2018-1065,6
train,CVE-2019-11811,6
train,CVE-2017-9608,6
train,CVE-2015-3315,6
train,CVE-2019-1010251,6
train,CVE-2013-6663,6
train,CVE-2015-8126,6
train,CVE-2012-2143,6
train,CVE-2018-10539,6
train,CVE-2017-9226,6
train,CVE-2019-13227,6
train,CVE-2019-11500,6
train,CVE-2015-5291,6
train,CVE-2014-6272,6
train,CVE-2017-8379,6
train,CVE-2013-4488,6
train,CVE-2019-14493,6
train,CVE-2019-16161,6
train,CVE-2018-12600,6
train,CVE-2020-25676,6
train,CVE-2020-36224,6
train,CVE-2020-1971,6
train,CVE-2012-2674,6
train,CVE-2018-20467,5
train,CVE-2011-4128,4
train,CVE-2018-1000039,4
train,CVE-2013-4130,4
train,CVE-2018-16863,4
train,CVE-2017-13090,4
train,CVE-2013-2236,4
train,CVE-2015-3195,4
train,CVE-2015-3194,4
train,CVE-2009-0946,4
train,CVE-2017-10971,4
train,CVE-2017-9727,4
train,CVE-2018-10194,4
train,CVE-2016-6262,4
train,CVE-2018-6790,4
train,CVE-2016-4008,4
train,CVE-2012-1573,4
train,CVE-2014-3567,4
train,CVE-2014-3564,4
train,CVE-2014-3468,4
train,CVE-2016-2342,4
train,CVE-2014-2013,4
train,CVE-2016-10218,4
train,CVE-2011-3936,4
train,CVE-2016-0798,4
train,CVE-2016-0702,4
train,CVE-2016-8610,4
train,CVE-2018-0737,4
train,CVE-2018-0735,4
train,CVE-2017-18201,4
train,CVE-2011-0530,4
train,CVE-2012-4467,4
train,CVE-2011-4913,4
train,CVE-2013-1418,4
train,CVE-2013-4588,4
train,CVE-2013-4514,4
train,CVE-2013-4129,4
train,CVE-2014-3144,4
train,CVE-2014-0077,4
train,CVE-2015-7613,4
train,CVE-2015-1805,4
train,CVE-2015-1791,4
train,CVE-2015-1593,4
train,CVE-2015-1331,4
train,CVE-2014-5355,4
train,CVE-2016-10088,4
train,CVE-2016-9755,4
train,CVE-2016-9083,4
train,CVE-2016-7568,4
train,CVE-2016-7163,4
train,CVE-2016-7126,4
train,CVE-2016-6198,4
train,CVE-2016-5400,4
train,CVE-2016-5104,4
train,CVE-2016-4805,4
train,CVE-2016-3951,4
train,CVE-2016-3137,4
train,CVE-2016-3132,4
train,CVE-2016-2548,4
train,CVE-2015-8877,4
train,CVE-2015-8865,4
train,CVE-2015-8630,4
train,CVE-2015-7513,4
train,CVE-2017-1000252,4
train,CVE-2017-17805,4
train,CVE-2017-16546,4
train,CVE-2017-16525,4
train,CVE-2017-15924,4
train,CVE-2017-15537,4
train,CVE-2017-15265,4
train,CVE-2017-14174,4
train,CVE-2017-13715,4
train,CVE-2017-12669,4
train,CVE-2017-12668,4
train,CVE-2017-12667,4
train,CVE-2017-12665,4
train,CVE-2017-12664,4
train,CVE-2017-12663,4
train,CVE-2017-12641,4
train,CVE-2017-11523,4
train,CVE-2017-11448,4
train,CVE-2017-11447,4
train,CVE-2017-9984,4
train,CVE-2017-9763,4
train,CVE-2017-9150,4
train,CVE-2017-9143,4
train,CVE-2017-9141,4
train,CVE-2017-9077,4
train,CVE-2017-8890,4
train,CVE-2017-7586,4
train,CVE-2017-7418,4
train,CVE-2017-6874,4
train,CVE-2017-6309,4
train,CVE-2017-5507,4
train,CVE-2017-0375,4
train,CVE-2016-10200,4
train,CVE-2016-10130,4
train,CVE-2016-10066,4
train,CVE-2016-10054,4
train,CVE-2016-10051,4
train,CVE-2016-10050,4
train,CVE-2015-5203,4
train,CVE-2016-7906,4
train,CVE-2016-6823,4
train,CVE-2015-4054,4
train,CVE-2014-9922,4
train,CVE-2018-17407,4
train,CVE-2018-16842,4
train,CVE-2018-16644,4
train,CVE-2018-14350,4
train,CVE-2018-14351,4
train,CVE-2018-12460,4
train,CVE-2018-12232,4
train,CVE-2018-7186,4
train,CVE-2018-6196,4
train,CVE-2017-18218,4
train,CVE-2017-18174,4
train,CVE-2014-8130,4
train,CVE-2019-16347,4
train,CVE-2019-15148,4
train,CVE-2019-15139,4
train,CVE-2019-13137,4
train,CVE-2019-13134,4
train,CVE-2019-11599,4
train,CVE-2019-11472,4
train,CVE-2019-11470,4
train,CVE-2019-9162,4
train,CVE-2019-7397,4
train,CVE-2019-7175,4
train,CVE-2018-20847,4
train,CVE-2018-20836,4
train,CVE-2018-20761,4
train,CVE-2018-14466,4
train,CVE-2018-7191,4
train,CVE-2010-5332,4
train,CVE-2013-4592,4
train,CVE-2012-6544,4
train,CVE-2017-16359,4
train,CVE-2017-7277,4
train,CVE-2016-9933,4
train,CVE-2016-7530,4
train,CVE-2012-2870,4
train,CVE-2013-2906,4
train,CVE-2014-7904,4
train,CVE-2014-3191,4
train,CVE-2016-1618,4
train,CVE-2016-3872,4
train,CVE-2016-3861,4
train,CVE-2016-2476,4
train,CVE-2015-5296,4
train,CVE-2015-8374,4
train,CVE-2017-14172,4
train,CVE-2017-12666,4
train,CVE-2017-12644,4
train,CVE-2017-6415,4
train,CVE-2016-10052,4
train,CVE-2018-16640,4
train,CVE-2016-9583,4
train,CVE-2013-6420,4
train,CVE-2015-7804,4
train,CVE-2017-11144,4
train,CVE-2017-11143,4
train,CVE-2016-7157,4
train,CVE-2016-3185,4
train,CVE-2016-3142,4
train,CVE-2016-2538,4
train,CVE-2015-8867,4
train,CVE-2013-4544,4
train,CVE-2014-0145,4
train,CVE-2019-17113,4
train,CVE-2012-2673,4
train,CVE-2014-8116,4
train,CVE-2014-2270,4
train,CVE-2017-9465,4
train,CVE-2013-1788,4
train,CVE-2016-10171,4
train,CVE-2016-10165,4
train,CVE-2018-10537,4
train,CVE-2021-45942,4
train,CVE-2017-14641,4
train,CVE-2014-2209,4
train,CVE-2019-3557,4
train,CVE-2017-12476,4
train,CVE-2016-0740,4
train,CVE-2018-14355,4
train,CVE-2018-20457,4
train,CVE-2019-19624,4
train,CVE-2019-13615,4
train,CVE-2017-14646,4
train,CVE-2020-27787,4
train,CVE-2021-37648,4
train,CVE-2017-1000158,4
train,CVE-2019-18391,4
train,CVE-2017-15056,4
train,CVE-2020-12783,4
train,CVE-2019-7398,4
train,CVE-2019-12975,4
train,CVE-2015-7691,4
train,CVE-2018-18544,4
train,CVE-2018-1140,4
train,CVE-2020-5208,4
train,CVE-2014-8627,4
train,CVE-2020-25660,4
train,CVE-2008-3546,4
train,CVE-2018-16412,4
train,CVE-2020-25669,4
train,CVE-2015-2716,4
train,CVE-2011-3603,4
train,CVE-2018-8779,4
train,CVE-2021-20224,4
train,CVE-2020-36279,4
train,CVE-2019-19646,4
train,CVE-2019-13114,4
train,CVE-2018-19132,4
train,CVE-2018-14345,4
train,CVE-2019-18853,4
train,CVE-2020-27827,4
train,CVE-2007-1320,4
train,CVE-2019-10063,4
train,CVE-2018-14436,4
train,CVE-2019-3824,4
train,CVE-2019-25050,4
train,CVE-2016-10906,4
train,CVE-2019-11459,4
train,CVE-2018-16880,4
train,CVE-2016-5095,4
train,CVE-2020-25651,4
train,CVE-2014-0249,4
train,CVE-2019-18397,4
train,CVE-2017-17787,4
train,CVE-2019-3843,4
train,CVE-2019-12977,4
train,CVE-2013-2020,4
train,CVE-2019-16713,4
train,CVE-2019-19012,4
train,CVE-2016-6313,4
train,CVE-2019-13111,4
train,CVE-2019-19948,4
train,CVE-2019-12380,4
train,CVE-2021-3409,4
train,CVE-2015-8608,4
train,CVE-2017-11166,4
train,CVE-2019-19227,4
train,CVE-2014-3684,4
train,CVE-2021-30500,4
train,CVE-2019-10149,4
train,CVE-2019-17266,4
train,CVE-2019-9956,4
train,CVE-2018-13153,4
train,CVE-2019-14452,4
train,CVE-2011-2768,4
train,CVE-2016-3739,4
train,CVE-2020-15503,4
train,CVE-2016-10905,4
train,CVE-2019-12976,4
train,CVE-2016-7414,4
train,CVE-2013-0157,4
train,CVE-2011-0989,4
train,CVE-2019-15926,4
train,CVE-2018-10733,4
train,CVE-2022-2526,4
train,CVE-2018-12547,4
train,CVE-2021-21261,4
train,CVE-2012-1108,4
train,CVE-2020-12278,4
train,CVE-2018-12617,4
train,CVE-2013-2126,4
train,CVE-2016-1248,4
train,CVE-2015-5070,4
train,CVE-2011-3627,4
train,CVE-2018-7725,4
train,CVE-2015-8370,4
train,CVE-2008-3275,4
train,CVE-2011-0904,4
train,CVE-2011-1750,4
train,CVE-2012-1177,4
train,CVE-2012-4502,4
train,CVE-2014-4877,4
train,CVE-2016-2182,4
train,CVE-2019-14889,4
train,CVE-2021-23841,4
train,CVE-2021-3507,4
train,CVE-2017-9740,3
train,CVE-2017-9618,3
train,CVE-2016-6304,3
train,CVE-2016-6302,3
train,CVE-2017-14041,3
train,CVE-2017-11310,3
train,CVE-2017-9142,3
train,CVE-2016-4796,3
train,CVE-2018-16790,3
train,CVE-2018-6927,3
train,CVE-2018-6197,3
train,CVE-2019-12818,3
train,CVE-2016-2429,3
train,CVE-2017-9739,3
train,CVE-2014-9718,3
train,CVE-2017-14227,3
train,CVE-2018-9422,3
train,CVE-2016-9439,3
train,CVE-2018-12599,3
train,CVE-2014-0224,3
train,CVE-2013-6449,2
train,CVE-2015-7665,2
train,CVE-2018-1000037,2
train,CVE-2018-20482,2
train,CVE-2018-20103,2
train,CVE-2017-16852,2
train,CVE-2019-15938,2
train,CVE-2019-15937,2
train,CVE-2017-15873,2
train,CVE-2011-2895,2
train,CVE-2017-15650,2
train,CVE-2013-4474,2
train,CVE-2013-4473,2
train,CVE-2019-14975,2
train,CVE-2015-5352,2
train,CVE-2018-17961,2
train,CVE-2015-5252,2
train,CVE-2019-13636,2
train,CVE-2011-2200,2
train,CVE-2011-1943,2
train,CVE-2017-13720,2
train,CVE-2018-16542,2
train,CVE-2018-16541,2
train,CVE-2018-16513,2
train,CVE-2019-12382,2
train,CVE-2015-3281,2
train,CVE-2015-3193,2
train,CVE-2017-11714,2
train,CVE-2019-11360,2
train,CVE-2018-14036,2
train,CVE-2015-1793,2
train,CVE-2019-9923,2
train,CVE-2017-9726,2
train,CVE-2013-0292,2
train,CVE-2017-9619,2
train,CVE-2010-4707,2
train,CVE-2017-9461,2
train,CVE-2015-0292,2
train,CVE-2015-0290,2
train,CVE-2015-0287,2
train,CVE-2015-0286,2
train,CVE-2015-0285,2
train,CVE-2017-8934,2
train,CVE-2012-5670,2
train,CVE-2012-5669,2
train,CVE-2012-5667,2
train,CVE-2017-8849,2
train,CVE-2014-9745,2
train,CVE-2018-11469,2
train,CVE-2014-9672,2
train,CVE-2014-9670,2
train,CVE-2014-9669,2
train,CVE-2014-9666,2
train,CVE-2014-9658,2
train,CVE-2014-9656,2
train,CVE-2017-8287,2
train,CVE-2017-8105,2
train,CVE-2010-4352,2
train,CVE-2017-7864,2
train,CVE-2017-7857,2
train,CVE-2017-7511,2
train,CVE-2017-7476,2
train,CVE-2010-3855,2
train,CVE-2018-10184,2
train,CVE-2016-7953,2
train,CVE-2016-7944,2
train,CVE-2016-7424,2
train,CVE-2017-6542,2
train,CVE-2016-7052,2
train,CVE-2017-6414,2
train,CVE-2017-6355,2
train,CVE-2017-6317,2
train,CVE-2017-6210,2
train,CVE-2017-6209,2
train,CVE-2017-5994,2
train,CVE-2017-5956,2
train,CVE-2012-3291,2
train,CVE-2016-6301,2
train,CVE-2010-2805,2
train,CVE-2017-5580,2
train,CVE-2014-6269,2
train,CVE-2017-5330,2
train,CVE-2010-2520,2
train,CVE-2010-2519,2
train,CVE-2010-2500,2
train,CVE-2010-2499,2
train,CVE-2010-2498,2
train,CVE-2010-2497,2
train,CVE-2016-5407,2
train,CVE-2018-6951,2
train,CVE-2018-6942,2
train,CVE-2018-6791,2
train,CVE-2014-4883,2
train,CVE-2010-1642,2
train,CVE-2016-3994,2
train,CVE-2016-3993,2
train,CVE-2019-1563,2
train,CVE-2008-1950,2
train,CVE-2018-5388,2
train,CVE-2014-3509,2
train,CVE-2014-3508,2
train,CVE-2016-2860,2
train,CVE-2016-2842,2
train,CVE-2016-2181,2
train,CVE-2016-2176,2
train,CVE-2014-2855,2
train,CVE-2016-2106,2
train,CVE-2016-2105,2
train,CVE-2017-0553,2
train,CVE-2017-0379,2
train,CVE-2014-2241,2
train,CVE-2016-10369,2
train,CVE-2011-4328,2
train,CVE-2011-4029,2
train,CVE-2016-10164,2
train,CVE-2011-3929,2
train,CVE-2011-3193,2
train,CVE-2016-0701,2
train,CVE-2016-8602,2
train,CVE-2016-7977,2
train,CVE-2016-7393,2
train,CVE-2015-8325,2
train,CVE-2014-0195,2
train,CVE-2018-1116,2
train,CVE-2018-0734,2
train,CVE-2018-0732,2
train,CVE-2013-6462,2
train,CVE-2014-9764,2
train,CVE-2014-9763,2
train,CVE-2014-9762,2
train,CVE-2011-5326,2
train,CVE-2000-1254,2
train,CVE-2018-0495,2
train,CVE-2016-2090,2
train,CVE-2013-4353,2
train,CVE-2013-4159,2
train,CVE-2014-9645,2
train,CVE-2007-5199,2
train,CVE-2015-9383,2
train,CVE-2015-9290,2
train,CVE-2014-10375,2
train,CVE-2017-12179,2
train,CVE-2017-12178,2
train,CVE-2017-12177,2
train,CVE-2017-12176,2
train,CVE-2017-2626,2
train,CVE-2017-2625,2
train,CVE-2016-10713,2
train,CVE-2016-9601,2
train,CVE-2016-7056,2
train,CVE-2015-9261,2
train,CVE-2014-10073,2
train,CVE-2014-1845,2
train,CVE-2009-1194,2
train,CVE-2010-1152,2
train,CVE-2010-0011,2
train,CVE-2011-2161,2
train,CVE-2012-4565,2
train,CVE-2012-3510,2
train,CVE-2012-2745,2
train,CVE-2012-2669,2
train,CVE-2012-2375,2
train,CVE-2012-2313,2
train,CVE-2012-2123,2
train,CVE-2012-2100,2
train,CVE-2012-1583,2
train,CVE-2012-1097,2
train,CVE-2012-0957,2
train,CVE-2012-0807,2
train,CVE-2012-0207,2
train,CVE-2012-0058,2
train,CVE-2012-0044,2
train,CVE-2011-4594,2
train,CVE-2011-4326,2
train,CVE-2011-4324,2
train,CVE-2011-4097,2
train,CVE-2011-4086,2
train,CVE-2011-3363,2
train,CVE-2011-3359,2
train,CVE-2011-3353,2
train,CVE-2011-2707,2
train,CVE-2011-2183,2
train,CVE-2011-2182,2
train,CVE-2011-1927,2
train,CVE-2011-1833,2
train,CVE-2011-1079,2
train,CVE-2011-0716,2
train,CVE-2011-0006,2
train,CVE-2010-4650,2
train,CVE-2013-7027,2
train,CVE-2013-7023,2
train,CVE-2013-7022,2
train,CVE-2013-7021,2
train,CVE-2013-7020,2
train,CVE-2013-7015,2
train,CVE-2013-7014,2
train,CVE-2013-7012,2
train,CVE-2013-7009,2
train,CVE-2013-6432,2
train,CVE-2013-6383,2
train,CVE-2013-6381,2
train,CVE-2013-6378,2
train,CVE-2013-6376,2
train,CVE-2013-4623,2
train,CVE-2013-4587,2
train,CVE-2013-4563,2
train,CVE-2013-4516,2
train,CVE-2013-4515,2
train,CVE-2013-4513,2
train,CVE-2013-4483,2
train,CVE-2013-4470,2
train,CVE-2013-4300,2
train,CVE-2013-4270,2
train,CVE-2013-4265,2
train,CVE-2013-4254,2
train,CVE-2013-4247,2
train,CVE-2013-4244,2
train,CVE-2013-4220,2
train,CVE-2013-4163,2
train,CVE-2013-4162,2
train,CVE-2013-4127,2
train,CVE-2013-3302,2
train,CVE-2013-3301,2
train,CVE-2013-3230,2
train,CVE-2013-3229,2
train,CVE-2013-3224,2
train,CVE-2013-2930,2
train,CVE-2013-2929,2
train,CVE-2013-2850,2
train,CVE-2013-2635,2
train,CVE-2013-2596,2
train,CVE-2013-2546,2
train,CVE-2013-2174,2
train,CVE-2013-2141,2
train,CVE-2013-2140,2
train,CVE-2013-2128,2
train,CVE-2013-2061,2
train,CVE-2013-2058,2
train,CVE-2013-2015,2
train,CVE-2013-1957,2
train,CVE-2013-1956,2
train,CVE-2013-1929,2
train,CVE-2013-1928,2
train,CVE-2013-1860,2
train,CVE-2013-1828,2
train,CVE-2013-1826,2
train,CVE-2013-1819,2
train,CVE-2013-1774,2
train,CVE-2013-1772,2
train,CVE-2013-1428,2
train,CVE-2013-1416,2
train,CVE-2013-1415,2
train,CVE-2013-0914,2
train,CVE-2013-0349,2
train,CVE-2013-0313,2
train,CVE-2013-0310,2
train,CVE-2013-0290,2
train,CVE-2013-0268,2
train,CVE-2013-0211,2
train,CVE-2012-6549,2
train,CVE-2012-6548,2
train,CVE-2012-6547,2
train,CVE-2012-6541,2
train,CVE-2012-6540,2
train,CVE-2012-6537,2
train,CVE-2012-4530,2
train,CVE-2012-1016,2
train,CVE-2011-4604,2
train,CVE-2011-4348,2
train,CVE-2011-4347,2
train,CVE-2011-4087,2
train,CVE-2011-3619,2
train,CVE-2011-2905,2
train,CVE-2011-2482,2
train,CVE-2011-1180,2
train,CVE-2011-1019,2
train,CVE-2002-2443,2
train,CVE-2014-9420,2
train,CVE-2014-9419,2
train,CVE-2014-8884,2
train,CVE-2014-7283,2
train,CVE-2014-7145,2
train,CVE-2014-6410,2
train,CVE-2014-6395,2
train,CVE-2014-5206,2
train,CVE-2014-5045,2
train,CVE-2014-4611,2
train,CVE-2014-4608,2
train,CVE-2014-4503,2
train,CVE-2014-4049,2
train,CVE-2014-4027,2
train,CVE-2014-3985,2
train,CVE-2014-3688,2
train,CVE-2014-3645,2
train,CVE-2014-3597,2
train,CVE-2014-3186,2
train,CVE-2014-3182,2
train,CVE-2014-3181,2
train,CVE-2014-3158,2
train,CVE-2014-3153,2
train,CVE-2014-3122,2
train,CVE-2014-2889,2
train,CVE-2014-2739,2
train,CVE-2014-2706,2
train,CVE-2014-2673,2
train,CVE-2014-2672,2
train,CVE-2014-2038,2
train,CVE-2014-1739,2
train,CVE-2014-1690,2
train,CVE-2014-1446,2
train,CVE-2014-1445,2
train,CVE-2014-1444,2
train,CVE-2014-0205,2
train,CVE-2014-0203,2
train,CVE-2014-0069,2
train,CVE-2014-0038,2
train,CVE-2013-7348,2
train,CVE-2013-7339,2
train,CVE-2013-7262,2
train,CVE-2013-4160,2
train,CVE-2013-2182,2
train,CVE-2013-0250,2
train,CVE-2012-6657,2
train,CVE-2012-6647,2
train,CVE-2011-3602,2
train,CVE-2011-2909,2
train,CVE-2015-8660,2
train,CVE-2015-7990,2
train,CVE-2015-7885,2
train,CVE-2015-7884,2
train,CVE-2015-6937,2
train,CVE-2015-6564,2
train,CVE-2015-6563,2
train,CVE-2015-6526,2
train,CVE-2015-6252,2
train,CVE-2015-6031,2
train,CVE-2015-5706,2
train,CVE-2015-5697,2
train,CVE-2015-5287,2
train,CVE-2015-5283,2
train,CVE-2015-5273,2
train,CVE-2015-5156,2
train,CVE-2015-4471,2
train,CVE-2015-4167,2
train,CVE-2015-4001,2
train,CVE-2015-3885,2
train,CVE-2015-3417,2
train,CVE-2015-3339,2
train,CVE-2015-3331,2
train,CVE-2015-2922,2
train,CVE-2015-2831,2
train,CVE-2015-2698,2
train,CVE-2015-2697,2
train,CVE-2015-2694,2
train,CVE-2015-2666,2
train,CVE-2015-1867,2
train,CVE-2015-1790,2
train,CVE-2015-1421,2
train,CVE-2015-0278,2
train,CVE-2015-0239,2
train,CVE-2015-0231,2
train,CVE-2015-0206,2
train,CVE-2015-0205,2
train,CVE-2014-9730,2
